,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
140,0.19557833671569824,0.06695337173962207,0.016139904657999676,0.0006355042741222505,0.001,50,20,"{'learning_rate': 0.001, 'max_depth': 50, 'n_estimators': 20}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
139,0.21366270383199057,0.06982229344451199,0.034096876780192055,0.023885629666067443,0.001,50,10,"{'learning_rate': 0.001, 'max_depth': 50, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
135,0.38908664385477704,0.040620083194665084,0.040292978286743164,0.028093305414046758,0.001,20,40,"{'learning_rate': 0.001, 'max_depth': 20, 'n_estimators': 40}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
134,0.16727177302042642,0.06632040711504433,0.021585941314697266,0.005621079879564948,0.001,20,20,"{'learning_rate': 0.001, 'max_depth': 20, 'n_estimators': 20}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
133,0.18781057993570963,0.012787868577403601,0.0544892152150472,0.02799746652585566,0.001,20,10,"{'learning_rate': 0.001, 'max_depth': 20, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
132,0.11249931653340657,0.05710049986640089,0.019327799479166668,0.0037001168595756175,0.001,20,5,"{'learning_rate': 0.001, 'max_depth': 20, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
129,0.23081167538960776,0.056257162433933916,0.02327426274617513,0.0032921729522220303,0.001,10,40,"{'learning_rate': 0.001, 'max_depth': 10, 'n_estimators': 40}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
127,0.08406345049540202,0.0026390529461718082,0.021645863850911457,0.009525723469073691,0.001,10,10,"{'learning_rate': 0.001, 'max_depth': 10, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
126,0.14577166239420572,0.04603486907334143,0.02461353937784831,0.01796121011358506,0.001,10,5,"{'learning_rate': 0.001, 'max_depth': 10, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
123,0.38474313418070477,0.06078178053614556,0.023269812266031902,0.009648181913271483,0.001,5,40,"{'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 40}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
122,0.11474275588989258,0.0024567480661275205,0.019676685333251953,0.0038449727070397123,0.001,5,20,"{'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 20}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
121,0.14870309829711914,0.03447328338036195,0.03365635871887207,0.022912348967592654,0.001,5,10,"{'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
120,0.16206669807434082,0.08816051843259372,0.016689777374267578,0.0001973646028999256,0.001,5,5,"{'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
117,0.2679159641265869,0.08264268766893117,0.0182949701944987,0.0014233604658691,0.001,4,40,"{'learning_rate': 0.001, 'max_depth': 4, 'n_estimators': 40}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
115,0.12433902422587077,0.04127939276740547,0.018955310185750324,0.005335051313951078,0.001,4,10,"{'learning_rate': 0.001, 'max_depth': 4, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
138,0.07041684786478679,0.0024634263559777207,0.014818271001180014,0.001462367914040395,0.001,50,5,"{'learning_rate': 0.001, 'max_depth': 50, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
0,0.3203083674112956,0.18785386547073493,0.07183146476745605,0.02905145071608502,1e-05,1,5,"{'learning_rate': 1e-05, 'max_depth': 1, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
93,0.16749119758605957,0.0076376301626327105,0.018634319305419922,0.0009658371853801508,0.0001,50,40,"{'learning_rate': 0.0001, 'max_depth': 50, 'n_estimators': 40}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
25,0.1549037297566732,0.060405378700975954,0.04508638381958008,0.038379975193005435,1e-05,5,10,"{'learning_rate': 1e-05, 'max_depth': 5, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
26,0.17251292864481607,0.04435053365626837,0.04270005226135254,0.03599958298092427,1e-05,5,20,"{'learning_rate': 1e-05, 'max_depth': 5, 'n_estimators': 20}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
27,0.2707703113555908,0.07627178010705493,0.023249228795369465,0.007380129603749448,1e-05,5,40,"{'learning_rate': 1e-05, 'max_depth': 5, 'n_estimators': 40}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
28,0.2915533383687337,0.07693849043190731,0.02310800552368164,0.00223790609194516,1e-05,5,70,"{'learning_rate': 1e-05, 'max_depth': 5, 'n_estimators': 70}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
29,0.41089288393656415,0.18597755199255625,0.03508734703063965,0.019306236530166044,1e-05,5,100,"{'learning_rate': 1e-05, 'max_depth': 5, 'n_estimators': 100}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
30,0.11204330126444499,0.04351947523474032,0.023151079813639324,0.008542226577870236,1e-05,10,5,"{'learning_rate': 1e-05, 'max_depth': 10, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
31,0.15729896227518717,0.05420897175726062,0.022229592005411785,0.0073693274098538195,1e-05,10,10,"{'learning_rate': 1e-05, 'max_depth': 10, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
32,0.17188254992167154,0.037489750770758445,0.03661759694417318,0.026366156735957966,1e-05,10,20,"{'learning_rate': 1e-05, 'max_depth': 10, 'n_estimators': 20}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
33,0.16889659563700357,0.007753266350852804,0.02281339963277181,0.005552151966136032,1e-05,10,40,"{'learning_rate': 1e-05, 'max_depth': 10, 'n_estimators': 40}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
24,0.14818914731343588,0.06091194133607148,0.033628225326538086,0.029136128315620843,1e-05,5,5,"{'learning_rate': 1e-05, 'max_depth': 5, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
34,0.38384445508321124,0.1056061860486008,0.023615121841430664,0.00045266268883481796,1e-05,10,70,"{'learning_rate': 1e-05, 'max_depth': 10, 'n_estimators': 70}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
36,0.09397109349568684,0.017918536818020508,0.04473280906677246,0.02394848083117837,1e-05,20,5,"{'learning_rate': 1e-05, 'max_depth': 20, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
37,0.11010988553365071,0.03503598751500795,0.01662158966064453,0.0033909641672688873,1e-05,20,10,"{'learning_rate': 1e-05, 'max_depth': 20, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
38,0.17623798052469888,0.050920092690203214,0.032302141189575195,0.023739080549640947,1e-05,20,20,"{'learning_rate': 1e-05, 'max_depth': 20, 'n_estimators': 20}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
39,0.228913942972819,0.09647150688161546,0.04964510599772135,0.03308406312374966,1e-05,20,40,"{'learning_rate': 1e-05, 'max_depth': 20, 'n_estimators': 40}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
40,0.3533608913421631,0.1748245265901584,0.020664215087890625,0.0031145572580832904,1e-05,20,70,"{'learning_rate': 1e-05, 'max_depth': 20, 'n_estimators': 70}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
41,0.5939075946807861,0.17555574236208202,0.04960385958353678,0.02498278371109297,1e-05,20,100,"{'learning_rate': 1e-05, 'max_depth': 20, 'n_estimators': 100}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
42,0.10686461130777995,0.04363607024221268,0.01390536626180013,0.0009367992641936018,1e-05,50,5,"{'learning_rate': 1e-05, 'max_depth': 50, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
43,0.13834651311238608,0.06710711396107259,0.03381045659383138,0.019872951324481105,1e-05,50,10,"{'learning_rate': 1e-05, 'max_depth': 50, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
44,0.16636975606282553,0.011412091932303851,0.018613020579020183,0.004634359077442078,1e-05,50,20,"{'learning_rate': 1e-05, 'max_depth': 50, 'n_estimators': 20}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
35,0.425209919611613,0.1661107942969335,0.032773335774739586,0.011677466533632335,1e-05,10,100,"{'learning_rate': 1e-05, 'max_depth': 10, 'n_estimators': 100}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
45,0.311270793279012,0.11450103577741488,0.03611095746358236,0.028857689140474044,1e-05,50,40,"{'learning_rate': 1e-05, 'max_depth': 50, 'n_estimators': 40}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
23,0.454634428024292,0.17520306942686517,0.031636555989583336,0.00450100652220957,1e-05,4,100,"{'learning_rate': 1e-05, 'max_depth': 4, 'n_estimators': 100}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
21,0.24999666213989258,0.03306810495685564,0.05933197339375814,0.02170832876072367,1e-05,4,40,"{'learning_rate': 1e-05, 'max_depth': 4, 'n_estimators': 40}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
1,0.2552176316579183,0.08139388377147894,0.02341008186340332,0.001977922093710533,1e-05,1,10,"{'learning_rate': 1e-05, 'max_depth': 1, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
2,0.3291959762573242,0.056083767230734174,0.04037324587504069,0.01608148256082765,1e-05,1,20,"{'learning_rate': 1e-05, 'max_depth': 1, 'n_estimators': 20}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
3,0.196520725886027,0.10311338762517133,0.05136648813883463,0.03408464368431774,1e-05,1,40,"{'learning_rate': 1e-05, 'max_depth': 1, 'n_estimators': 40}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
4,0.30841541290283203,0.12731491924946037,0.015956719716389973,0.0014100088519704344,1e-05,1,70,"{'learning_rate': 1e-05, 'max_depth': 1, 'n_estimators': 70}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
5,0.5019535223642985,0.0579998618945712,0.06244579950968424,0.03021074395097374,1e-05,1,100,"{'learning_rate': 1e-05, 'max_depth': 1, 'n_estimators': 100}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
6,0.09309840202331543,0.0009506718539286675,0.016619284947713215,0.002865415303112815,1e-05,2,5,"{'learning_rate': 1e-05, 'max_depth': 2, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
7,0.11426099141438802,0.05044842204493001,0.04031721750895182,0.035925801589475545,1e-05,2,10,"{'learning_rate': 1e-05, 'max_depth': 2, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
8,0.13127883275349936,0.05851176565671328,0.016762495040893555,0.0008738130588080131,1e-05,2,20,"{'learning_rate': 1e-05, 'max_depth': 2, 'n_estimators': 20}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
9,0.19089714686075845,0.09055945840819683,0.016315937042236328,0.0016594091479506666,1e-05,2,40,"{'learning_rate': 1e-05, 'max_depth': 2, 'n_estimators': 40}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
22,0.2186884880065918,0.014896889024577031,0.018335262934366863,0.002115735966950548,1e-05,4,70,"{'learning_rate': 1e-05, 'max_depth': 4, 'n_estimators': 70}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
10,0.2888949712117513,0.08991090837581465,0.021721283594767254,0.0023036592969004144,1e-05,2,70,"{'learning_rate': 1e-05, 'max_depth': 2, 'n_estimators': 70}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
12,0.07997012138366699,0.02389020119481163,0.032407681147257485,0.02308460999005043,1e-05,3,5,"{'learning_rate': 1e-05, 'max_depth': 3, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
13,0.12141823768615723,0.08135362656180685,0.0647130012512207,0.04086101179403117,1e-05,3,10,"{'learning_rate': 1e-05, 'max_depth': 3, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
14,0.18198776245117188,0.036676579791113544,0.04937211672465006,0.032819138029677467,1e-05,3,20,"{'learning_rate': 1e-05, 'max_depth': 3, 'n_estimators': 20}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
15,0.24419069290161133,0.09248310425797994,0.028584639231363933,0.014395177184995134,1e-05,3,40,"{'learning_rate': 1e-05, 'max_depth': 3, 'n_estimators': 40}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
16,0.34137503306070965,0.10535874306315623,0.04355104764302572,0.027583559769935637,1e-05,3,70,"{'learning_rate': 1e-05, 'max_depth': 3, 'n_estimators': 70}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
17,0.3779871463775635,0.13251033088356917,0.040645758310953774,0.029565683493533636,1e-05,3,100,"{'learning_rate': 1e-05, 'max_depth': 3, 'n_estimators': 100}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
18,0.11355551083882649,0.043385867656984295,0.07621010144551595,0.012236491921549441,1e-05,4,5,"{'learning_rate': 1e-05, 'max_depth': 4, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
19,0.12419565518697102,0.030753507306595818,0.01343242327372233,0.00318339347596352,1e-05,4,10,"{'learning_rate': 1e-05, 'max_depth': 4, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
20,0.11678306261698405,0.024861534211936712,0.016103665033976238,0.0013544472861785693,1e-05,4,20,"{'learning_rate': 1e-05, 'max_depth': 4, 'n_estimators': 20}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
11,0.21097938219706217,0.012848871354440242,0.02132129669189453,0.002515145299039113,1e-05,2,100,"{'learning_rate': 1e-05, 'max_depth': 2, 'n_estimators': 100}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
94,0.49764808019002277,0.08457727194926942,0.04724613825480143,0.022022948201071244,0.0001,50,70,"{'learning_rate': 0.0001, 'max_depth': 50, 'n_estimators': 70}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
46,0.29798086484273273,0.1010845400587982,0.02463642756144206,0.004064388122402468,1e-05,50,70,"{'learning_rate': 1e-05, 'max_depth': 50, 'n_estimators': 70}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
48,0.12303280830383301,0.04606227653861524,0.013652324676513672,0.003105635713530473,0.0001,1,5,"{'learning_rate': 0.0001, 'max_depth': 1, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
73,0.1330087979634603,0.06426733891857786,0.028316338857014973,0.016674954998801374,0.0001,5,10,"{'learning_rate': 0.0001, 'max_depth': 5, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
74,0.12105743090311687,0.024089988239874533,0.017291784286499023,0.0037848497948744704,0.0001,5,20,"{'learning_rate': 0.0001, 'max_depth': 5, 'n_estimators': 20}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
75,0.1965178648630778,0.03637520159912356,0.01981178919474284,0.001792790048172878,0.0001,5,40,"{'learning_rate': 0.0001, 'max_depth': 5, 'n_estimators': 40}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
76,0.2824656168619792,0.08759261980927932,0.02127242088317871,0.0054246343156025756,0.0001,5,70,"{'learning_rate': 0.0001, 'max_depth': 5, 'n_estimators': 70}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
77,0.33263691266377765,0.07313485648425053,0.025590976079305012,0.0024917517157097718,0.0001,5,100,"{'learning_rate': 0.0001, 'max_depth': 5, 'n_estimators': 100}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
78,0.09080155690511067,0.01671286353969866,0.039312521616617836,0.017328877649294822,0.0001,10,5,"{'learning_rate': 0.0001, 'max_depth': 10, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
79,0.11603585879007976,0.025697235421382424,0.03191828727722168,0.02468369361659842,0.0001,10,10,"{'learning_rate': 0.0001, 'max_depth': 10, 'n_estimators': 10}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
80,0.16164501508076987,0.045891054732167424,0.016950607299804688,0.002156746282902887,0.0001,10,20,"{'learning_rate': 0.0001, 'max_depth': 10, 'n_estimators': 20}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
81,0.3135233720143636,0.11306383497391191,0.047314961751302086,0.020061450328579394,0.0001,10,40,"{'learning_rate': 0.0001, 'max_depth': 10, 'n_estimators': 40}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
72,0.09228722254435222,0.029048665479793026,0.030319054921468098,0.02529826843971249,0.0001,5,5,"{'learning_rate': 0.0001, 'max_depth': 5, 'n_estimators': 5}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
82,0.43612440427144367,0.08471730898419194,0.03907608985900879,0.015094269172450695,0.0001,10,70,"{'learning_rate': 0.0001, 'max_depth': 10, 'n_estimators': 70}",0.5219197046608214,0.5216989843028624,0.5216989843028624,0.5217725577555155,0.00010404857457246279,64,0.5216989843028624,0.5218093699515347,0.5218093699515347,0.5217725747353106,5.203629381456012e-05
