,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
82,0.08377742767333984,0.002116926077903739,0.002326806386311849,0.000470640301552425,0.01,20,125,"{'learning_rate': 0.01, 'max_depth': 20, 'n_estimators': 125}",0.7857142857142857,0.8143459915611815,0.8270042194092827,0.8090214988949166,0.017271890897238077,73,0.8924050632911392,0.8947368421052632,0.8736842105263158,0.886942038640906,0.009422908356642116
93,0.0840589205423991,0.001052951648870194,0.002327521642049154,0.0004697970327290542,0.01,30,125,"{'learning_rate': 0.01, 'max_depth': 30, 'n_estimators': 125}",0.7857142857142857,0.8143459915611815,0.8270042194092827,0.8090214988949166,0.017271890897238077,73,0.8924050632911392,0.8947368421052632,0.8736842105263158,0.886942038640906,0.009422908356642116
49,0.04754201571146647,0.0012435402708154103,0.0016657511393229167,0.00045951313314246715,0.01,5,125,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 125}",0.7857142857142857,0.8227848101265823,0.8185654008438819,0.8090214988949166,0.016570465560936356,73,0.8628691983122363,0.8778947368421053,0.8568421052631578,0.8658686801391665,0.00885253231274483
71,0.08935586611429851,0.009017105037792688,0.002329667409261068,0.0004740115662458465,0.01,10,125,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 125}",0.7857142857142857,0.8143459915611815,0.8270042194092827,0.8090214988949166,0.017271890897238077,73,0.8924050632911392,0.8947368421052632,0.8736842105263158,0.886942038640906,0.009422908356642116
130,0.08501410484313965,0.03243535082516626,0.001993099848429362,2.0261683120698866e-06,0.1,3,200,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200}",0.7941176470588235,0.810126582278481,0.8227848101265823,0.8090096798212957,0.0117299378490118,77,0.9388185654008439,0.9157894736842105,0.9052631578947369,0.9199570656599304,0.014012326963125214
129,0.0583043098449707,0.003992726951191041,0.0033273696899414062,0.0012457279420971083,0.1,3,190,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 190}",0.7983193277310925,0.810126582278481,0.8185654008438819,0.8090037702844851,0.008303469122501305,78,0.9345991561181435,0.9136842105263158,0.9073684210526316,0.9185505958990303,0.011637282414689205
131,0.0709375540415446,0.0008973391692436872,0.0016619364420572917,0.000469965549509717,0.1,3,240,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 240}",0.7983193277310925,0.8143459915611815,0.8143459915611815,0.8090037702844851,0.007555041782702063,78,0.9451476793248945,0.9178947368421052,0.9094736842105263,0.9241720334591753,0.015225238289738995
25,0.02526680628458659,0.0026194022479117144,0.0013284683227539062,0.0004686729958697715,0.01,3,80,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 80}",0.8109243697478992,0.8185654008438819,0.7974683544303798,0.8089860416740535,0.00872120705081426,80,0.8417721518987342,0.8126315789473684,0.8147368421052632,0.8230468576504553,0.013268647676747092
24,0.05303668975830078,0.03692977579735665,0.00334779421488444,0.0018660147713875847,0.01,3,60,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 60}",0.8109243697478992,0.8185654008438819,0.7974683544303798,0.8089860416740535,0.00872120705081426,80,0.8396624472573839,0.8126315789473684,0.8147368421052632,0.8223436227700051,0.01227638096670377
21,0.06267054875691731,0.0035236847782574945,0.0026596387227376304,0.001695450896340726,0.01,2,240,"{'learning_rate': 0.01, 'max_depth': 2, 'n_estimators': 240}",0.8109243697478992,0.8185654008438819,0.7974683544303798,0.8089860416740535,0.00872120705081426,80,0.8375527426160337,0.8294736842105264,0.8294736842105264,0.8321667036790288,0.003808504656090962
73,0.12477962176005046,0.011374230914989212,0.0025197664896647134,0.0007431894351159126,0.01,10,175,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 175}",0.7773109243697479,0.8143459915611815,0.8312236286919831,0.8076268482076374,0.0225167358112182,83,0.8945147679324894,0.8947368421052632,0.8842105263157894,0.8911540454511807,0.004910646442320425
64,0.12593571345011392,0.008233679010070261,0.002000013987223307,7.645107354365181e-06,0.01,8,200,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 200}",0.7773109243697479,0.8143459915611815,0.8312236286919831,0.8076268482076374,0.0225167358112182,83,0.8987341772151899,0.9010526315789473,0.8863157894736842,0.8953675327559404,0.006470154557407442
